type,fixed acidity,good wine,pH,free sulfur dioxide,density,citric acid,residual sugar,total sulfur dioxide,volatile acidity,sulphates,alcohol,chlorides,quality
0,6.3,True,3.13,51,0.99916,0.17,17.75,190,0.32,0.48,8.8,0.06,6
0,6.8,True,3.42,17,0.99498,0.32,7.2,109,0.18,0.44,10.4,0.047,6
0,6.8,True,3.11,27,0.99,0.26,5.7,130,0.52,0.27,13,0.038,7
0,7.1,True,3.16,25,0.99338,0.28,8.5,191,0.28,0.46,12.2,0.03,7
0,5.7,True,3.03,49,0.99456,0.47,11.4,128,0.15,0.34,10.5,0.035,8
0,5.8,True,3.33,41,0.9926,0.3,5.4,149,0.275,0.42,10.8,0.043,7
0,5.4,True,3.2,34,0.98856,0.16,2.7,128,0.53,0.53,13.2,0.036,8
0,5.8,True,3.16,46,0.98946,0.28,4.3,115,0.32,0.57,13,0.032,8
0,6.7,True,3.5,26,0.99346,0.39,1.2,152,0.22,0.47,10,0.049,6
0,6.1,False,3.42,11,0.99268,0.12,1.8,76,0.6,0.48,10.4,0.05,4
0,6.5,True,3.16,59,0.98944,0.31,1.3,145,0.26,0.54,12.4,0.034,6
0,5,True,3.27,54,0.98976,0.54,5.7,155,0.29,0.34,12.9,0.035,8
0,5.4,True,3.2,34,0.98856,0.16,2.7,128,0.53,0.53,13.2,0.036,8
0,6.8,True,3.02,61,0.99523,0.26,11.7,152,0.21,0.56,10.5,0.038,7
0,5.8,True,3.16,46,0.98946,0.28,4.3,115,0.32,0.57,13,0.032,8
0,6.5,False,3.07,2,0.99402,0.26,11,82,0.27,0.36,11.2,0.03,5
0,5.9,True,3.41,41,0.98916,0.32,1.6,102,0.37,0.55,12.7,0.029,7
0,6.2,True,3.14,61,0.99655,0.18,11.6,155,0.21,0.52,9.4,0.044,6
0,6.8,True,3.03,29,0.99071,0.29,6.2,95,0.3,0.32,12.9,0.025,7
0,7.3,True,2.96,26,0.98889,0.29,1.8,74,0.41,0.35,13,0.032,8
0,5.4,True,3.31,25,0.98742,0.3,1.2,93,0.3,0.4,13.6,0.029,7
0,6.6,False,3.32,26,0.99336,0.2,1,112,0.34,0.55,9.1,0.053,5
0,5.6,True,3.25,42,0.992,0.19,2.4,166,0.25,0.43,10.4,0.049,6
0,5.3,True,3.31,25,0.98742,0.3,1.2,93,0.3,0.4,13.6,0.029,7
0,6.9,True,3.28,29,0.99275,0.58,8.2,169,0.58,0.44,12.2,0.032,6
0,7.2,False,3.1,19,1.00044,0.25,18.8,111,0.23,0.51,8.7,0.085,5
0,7.1,True,3.04,19,0.99444,0.27,9.6,105,0.2,0.37,10.5,0.037,7
0,6.8,True,3.24,79.5,0.99742,0.41,12.9,183,0.15,0.78,10.2,0.044,6
0,7,True,3.06,37,0.99228,0.26,9.2,122,0.22,0.34,12.5,0.027,8
0,6.4,True,3.11,39,0.99058,0.44,1.2,122,0.16,0.75,11.3,0.051,7
0,6.8,True,3.24,79.5,0.99742,0.41,12.9,183,0.15,0.78,10.2,0.044,6
0,6.8,True,3.13,33,0.99164,0.3,8,122,0.31,0.63,12.6,0.028,7
0,6.8,True,3.24,79.5,0.99742,0.41,12.9,183,0.15,0.78,10.2,0.044,6
0,7.6,False,3.09,27,0.99438,0.37,1.6,177,0.3,0.5,9.8,0.087,5
0,6,False,3.15,39,0.99402,0.27,12,98,0.16,0.34,10.8,0.03,5
0,7.1,True,3.32,41,0.99128,0.35,2.5,186,0.21,0.56,12.5,0.04,6
0,7,True,3.06,37,0.99228,0.26,9.2,122,0.22,0.34,12.5,0.027,8
0,5.6,True,3.3,37,0.991,0.24,4.4,150,0.21,0.31,11.5,0.027,7
0,7.4,True,2.98,23,0.9931,0.26,8.8,112,0.22,0.41,11.4,0.027,6
0,7.1,True,3.04,19,0.99444,0.27,9.6,105,0.2,0.37,10.5,0.037,7
0,6.8,True,3.13,33,0.99164,0.3,8,122,0.31,0.63,12.6,0.028,7
0,7.2,False,3.1,19,1.00044,0.25,18.8,111,0.23,0.51,8.7,0.085,5
0,6.4,True,3.17,61,0.99112,0.4,1.3,146,0.15,0.68,11,0.053,6
0,6.4,True,3.11,39,0.99058,0.44,1.2,122,0.16,0.75,11.3,0.051,7
0,6.8,True,3.24,79.5,0.99742,0.41,12.9,182,0.15,0.78,10.2,0.044,6
0,6.3,True,3.06,32,0.98961,0.34,1.2,96,0.22,0.74,11.6,0.036,6
0,7.6,False,3.09,27,0.99438,0.37,1.6,177,0.3,0.5,9.8,0.087,5
0,7,False,3.1,24,0.99344,0.27,1.5,145,0.3,0.52,10.1,0.076,5
0,6.6,False,3.06,23,0.99904,0.22,18.15,139,0.26,0.5,9.2,0.05,5
0,7.5,True,3.05,26,0.99884,0.31,13.1,180,0.24,0.53,9.1,0.05,6
0,7.5,True,3.05,26,0.99884,0.31,13.1,180,0.24,0.53,9.1,0.05,6
0,7.5,True,3.05,26,0.99884,0.31,13.1,180,0.24,0.53,9.1,0.05,6
0,7.5,True,3.05,26,0.99884,0.31,13.1,180,0.24,0.53,9.1,0.05,6
0,6.6,True,2.96,45,0.98949,0.34,1,79,0.15,0.5,11.7,0.037,6
0,6.7,True,3.23,29,0.99014,0.43,1.6,114,0.34,0.44,12.6,0.041,6
0,7.7,False,2.86,61,0.99786,0.46,11.8,183,0.35,0.47,9,0.088,5
0,6.7,False,3.12,53,0.99206,0.09,1.4,141,0.31,0.44,10.1,0.039,5
0,4.7,False,3.3,5,0.98722,0.09,1,9,0.67,0.34,13.6,0.02,5
0,7.5,True,3.05,26,0.99884,0.31,13.1,180,0.24,0.53,9.1,0.05,6
0,6.3,False,3.09,57,0.99666,0.18,10.6,159,0.2,0.54,9.2,0.045,5
0,6.6,False,3.12,45,0.99754,0.23,10.4,190,0.28,0.51,8.8,0.049,5
0,8.5,False,2.83,34,0.99272,0.3,1.1,95,0.18,0.36,10,0.028,4
0,6.5,True,3.47,20,0.99712,0.38,7.4,196,0.35,0.48,9.1,0.036,6
0,6.8,False,3.04,29,0.99104,0.26,1.2,182,0.22,0.35,11.2,0.041,5
0,6.3,True,3.11,20,0.99373,0.24,3.4,119,0.18,0.52,9.2,0.053,6
0,6.6,False,3.06,23,0.99904,0.22,18.15,139,0.26,0.5,9.2,0.05,5
0,6.6,False,3.18,54,0.9956,0.45,8,200,0.3,0.48,9.5,0.038,5
0,6.3,True,3.35,40,0.99095,0.27,2.5,152,0.34,0.6,11.9,0.024,7
0,7.7,False,3.11,28,0.99382,0.23,2,138,0.3,0.62,9.8,0.068,5
0,7.7,False,3.11,29,0.99382,0.23,2,134,0.31,0.62,9.8,0.069,5
0,5.7,True,3.36,46,0.99299,0.28,6.9,150,0.265,0.44,10.8,0.036,7
0,5.4,True,3.37,29,0.99048,0.33,1.2,122,0.255,0.66,11.3,0.051,6
0,6.6,True,3.17,13,0.99254,0.28,9.4,121,0.26,0.34,12.1,0.028,6
0,4.8,True,3.38,22,0.9902,0.28,2.9,111,0.17,0.34,11.3,0.03,7
0,5.7,True,3.36,46,0.99299,0.28,6.9,150,0.265,0.44,10.8,0.036,7
0,6.2,True,3.36,21,0.99012,0.33,5.4,75,0.2,0.41,13.5,0.028,7
0,7.5,False,3.28,11,0.99293,0.41,1.3,126,0.28,0.45,10.3,0.044,5
0,6.2,True,3.11,58,1.00022,0.2,20.8,184,0.22,0.53,9,0.035,6
0,7,True,3.08,51,0.99382,0.26,10.3,166,0.34,0.35,11.6,0.041,6
0,7.5,False,3.28,11,0.99293,0.41,1.3,126,0.28,0.45,10.3,0.044,5
0,6.5,True,3.21,39,0.98954,0.34,1.6,116,0.19,0.68,12.5,0.029,6
0,6,False,3.39,28,0.99936,0.29,13.1,125,0.21,0.45,8.6,0.042,5
0,6.1,True,3.19,34,0.9884,0.46,1.8,74,0.22,0.33,13.4,0.16,6
0,6.5,False,3.22,18,0.99144,0.48,8,88,0.32,0.79,12.7,0.026,4
0,7.1,False,2.97,65,0.99324,0.72,1.6,120,0.21,0.51,9.2,0.167,5
0,5.6,True,3.32,18,0.99174,0.18,1.4,135,0.26,0.35,10.2,0.034,6
0,7,True,2.96,29,0.99792,0.28,14.7,149,0.15,0.39,9,0.051,7
0,7,True,2.96,29,0.99792,0.28,14.7,149,0.15,0.39,9,0.051,7
0,7,True,2.96,29,0.99792,0.28,14.7,149,0.15,0.39,9,0.051,7
0,7,True,2.96,29,0.99792,0.28,14.7,149,0.15,0.39,9,0.051,7
0,7,True,2.96,29,0.99792,0.28,14.7,149,0.15,0.39,9,0.051,7
0,7,True,2.96,29,0.99792,0.28,14.7,149,0.15,0.39,9,0.051,7
0,7,True,2.96,29,0.99792,0.28,14.7,149,0.15,0.39,9,0.051,7
0,7.4,False,3.02,45,0.99043,0.28,1.8,121,0.27,0.4,11.9,0.04,5
0,6.8,True,2.89,67,0.99654,0.3,10.6,194,0.22,0.42,9,0.07,6
0,6.2,False,3.3,47,0.99758,0.25,12.5,134,0.24,0.51,9,0.055,5
0,6.3,True,3.43,40,0.99374,0.29,6.8,143,0.28,0.59,11,0.051,6
0,7,True,2.96,29,0.99792,0.28,14.7,149,0.15,0.39,9,0.051,7
0,5.5,False,3.28,10,0.99243,0.23,2.9,108,0.17,0.5,10,0.039,5
0,6.5,False,3.29,25,0.99216,0.34,1.4,184,0.26,0.46,10.7,0.04,5
0,6.6,False,3.29,24,0.99215,0.33,1.4,183,0.27,0.46,10.7,0.042,5
0,5.4,True,3.39,29,0.98953,0.15,2.1,130,0.46,0.77,13.4,0.026,8
0,7.8,True,2.99,47,0.99278,0.32,7.4,124,0.19,0.39,11,0.015,6
0,5.5,False,3.28,10,0.99243,0.23,2.9,108,0.17,0.5,10,0.039,5
0,6.5,False,3.29,25,0.99216,0.34,1.4,184,0.26,0.46,10.7,0.04,5
0,6.6,False,3.29,24,0.99215,0.33,1.4,183,0.27,0.46,10.7,0.042,5
0,7.8,True,2.99,47,0.99278,0.32,7.4,124,0.19,0.39,11,0.015,6
0,7.8,True,2.99,31,0.99186,0.32,5,101,0.2,0.39,11,0.016,6
0,6.1,True,3.16,22,0.99072,0.28,2.5,98,0.17,0.37,11.1,0.028,7
0,7.4,False,2.79,10,0.99244,0.35,6.1,40,0.2,0.52,10.9,0.025,5
0,6.7,False,3.03,22,0.99084,0.24,2.7,80,0.39,0.37,11.5,0.017,5
0,5.4,True,3.39,29,0.98953,0.15,2.1,130,0.46,0.77,13.4,0.026,8
0,6.9,False,3.08,59,0.99754,0.17,12.9,186,0.4,0.49,9.4,0.033,5
0,6.9,False,3.08,59,0.99754,0.17,12.9,186,0.4,0.49,9.4,0.033,5
0,6.9,False,3.08,59,0.99754,0.17,12.9,186,0.4,0.49,9.4,0.033,5
0,6.3,True,3.17,53,0.99567,0.29,13.7,134,0.24,0.38,10.6,0.035,6
0,6.9,False,3.08,59,0.99754,0.17,12.9,186,0.4,0.49,9.4,0.033,5
0,7.4,False,3.03,15,0.99094,0.31,2.4,143,0.27,0.65,12,0.014,4
0,6.1,True,3.14,61,0.99532,0.28,9.8,125,0.27,0.42,10.2,0.042,6
0,6.3,True,3.17,53,0.99567,0.29,13.7,134,0.24,0.38,10.6,0.035,6
0,5,False,3.26,65,0.9874,0.12,1.3,100,0.61,0.37,13.5,0.009,5
0,6.7,False,3.31,61,0.99794,0.39,12.1,248,0.42,0.58,9.7,0.04,5
0,6.5,True,3.24,41,0.99122,0.28,6.1,103,0.33,0.32,12.2,0.018,6
0,6.9,False,3.11,29,0.99226,0.31,7.7,135,0.33,0.57,12.3,0.04,5
0,6.5,True,3.24,41,0.99122,0.28,6.1,103,0.33,0.32,12.2,0.018,6
0,6.3,True,3.42,38,0.99099,0.3,1.4,100,0.15,0.57,11.4,0.022,7
0,6.5,True,3.2,31,0.99134,0.45,7.7,97,0.32,0.7,12.7,0.022,7
0,6.7,False,3.31,61,0.99794,0.39,12.1,248,0.42,0.58,9.7,0.04,5
0,7.4,True,3.13,31,0.99338,0.29,6.8,113,0.25,0.29,10.8,0.02,6
0,7.6,True,3.08,23,0.9938,0.3,9.2,96,0.27,0.29,11,0.018,6
0,6.4,False,3.18,52,0.9955,0.45,8.3,196,0.27,0.48,9.5,0.05,5
0,6.5,True,3.2,29,0.99776,0.27,17.4,140,0.25,0.49,10.1,0.064,6
0,5.6,True,3.46,11,0.98964,0.31,2.7,100,0.19,0.4,13.2,0.027,7
0,7.4,False,3.02,61.5,0.99808,0.48,12.8,182,0.29,0.34,8.8,0.037,5
0,6.4,False,3.18,54,0.99551,0.44,8.2,201,0.34,0.48,9.5,0.043,5
0,6.6,False,3.18,53,0.99548,0.52,8.1,202,0.27,0.48,9.5,0.044,5
0,6.6,True,3.16,52,0.99541,0.52,8.2,191,0.26,0.47,9.5,0.047,6
0,6.4,False,3.18,52,0.9955,0.45,8.3,196,0.27,0.48,9.5,0.05,5
0,6.5,False,3.18,46,0.99536,0.5,8,197,0.26,0.47,9.5,0.051,5
0,6.8,True,3.03,53,0.99524,0.3,11.8,133,0.25,0.58,10.4,0.043,6
0,6.3,True,3.14,63,0.9961,0.26,12,170,0.32,0.55,9.9,0.049,6
0,5.5,False,3.22,22,0.99224,0.45,1.7,113,0.24,0.48,10,0.046,5
0,6.5,True,3.2,29,0.99776,0.27,17.4,140,0.25,0.49,10.1,0.064,6
0,6.6,True,3.17,33,0.99702,0.29,13.9,95,0.13,0.39,9.4,0.056,6
0,7,False,3.03,13,0.99657,0.21,10.7,91,0.39,0.47,9.3,0.098,5
0,7.9,False,3.05,21,0.99176,0.39,2,138,0.21,0.52,10.9,0.057,5
0,7,False,3.2,21,0.99166,0.28,2.2,177,0.3,0.57,11.4,0.042,5
0,8.1,False,2.99,7,0.99242,0.3,1.3,49,0.2,0.73,10.3,0.036,5
0,8.3,True,3.02,20,0.99109,0.3,1.1,57,0.18,0.51,11,0.033,6
0,7.9,False,3.05,21,0.99176,0.39,2,138,0.21,0.52,10.9,0.057,5
0,7.2,True,2.99,16,0.99278,0.34,6.4,111,0.17,0.4,10.8,0.042,6
0,8.1,False,2.99,7,0.99242,0.3,1.3,49,0.2,0.73,10.3,0.036,5
0,8.3,True,3.02,20,0.99109,0.3,1.1,57,0.18,0.51,11,0.033,6
0,7,False,3.03,13,0.99657,0.21,10.7,91,0.39,0.47,9.3,0.098,5
0,6.8,False,2.96,7,0.99358,0.62,6.4,113,0.21,0.59,10.2,0.041,5
0,6.9,True,2.96,7,0.99358,0.62,6.3,109,0.21,0.59,10.2,0.042,6
0,7.2,True,2.99,16,0.99278,0.34,6.4,111,0.17,0.4,10.8,0.042,6
0,6.8,False,3.24,42,0.99705,0.34,15.1,162,0.26,0.52,10.5,0.06,3
0,7.2,False,3.13,23,0.9912,0.38,2,156,0.28,0.52,11.1,0.052,5
0,7.9,False,3.05,21,0.99176,0.39,2,138,0.21,0.52,10.9,0.057,5
0,7,False,3.2,21,0.99166,0.28,2.2,177,0.3,0.57,11.4,0.042,5
0,7.4,False,3.22,31,0.99677,0.28,12.1,149,0.34,0.49,10.3,0.049,5
0,6.3,True,3.28,18,0.99172,0.32,8.8,106,0.43,0.33,12.9,0.042,7
0,6.8,False,3.12,28,0.9953,0.3,8.8,131,0.41,0.59,9.9,0.045,5
0,6.3,True,3.24,43,0.99186,0.24,5.1,131,0.4,0.44,11.3,0.036,6
0,5.1,True,3.38,36,0.99188,0.26,6.8,120,0.35,0.4,11.5,0.034,6
0,5.1,True,3.38,36,0.99188,0.26,6.8,120,0.35,0.4,11.5,0.034,6
0,6.3,False,3,34,0.99158,0.2,3.7,132,0.3,0.38,10.7,0.039,5
0,6.9,True,3.03,52,0.99522,0.28,12.2,139,0.28,0.56,10.4,0.042,6
0,7,True,3.17,39,0.99176,0.28,5.7,204,0.33,0.64,12.5,0.033,6
0,6.7,False,3.19,48,0.99558,0.49,8.1,197,0.26,0.48,9.5,0.052,5
0,7.3,True,3.05,31,0.9911,0.3,2.5,104,0.24,0.56,11.3,0.042,7
0,6.7,True,3.26,12,0.99016,0.21,4,88,0.46,0.54,13,0.034,6
0,5.1,True,3.38,36,0.99188,0.26,6.8,120,0.35,0.4,11.5,0.034,6
0,5.1,False,3.22,13,0.98956,0.18,1,99,0.23,0.39,11.5,0.053,5
0,6.3,True,3.24,43,0.99186,0.24,5.1,131,0.4,0.44,11.3,0.036,6
0,7.1,True,3.15,24,0.99062,0.23,5.8,100,0.44,0.57,13.2,0.035,7
0,4.8,True,3.46,23,0.99274,0.23,10.6,111,0.26,0.28,11.5,0.034,7
0,6.8,False,2.83,30,0.993,0.19,3.5,130,0.31,0.44,9.6,0.086,5
0,6.8,False,2.83,30,0.993,0.19,3.5,130,0.31,0.44,9.6,0.086,5
0,7,True,3.15,45,0.9978,0.29,16.4,110,0.15,0.37,9.7,0.058,6
0,6.5,False,3.14,49,0.9946,0.22,4.8,142,0.41,0.62,9.2,0.052,5
0,6.2,False,3.16,34,0.99429,0.23,3.3,113,0.31,0.48,8.4,0.052,5
0,8,True,3,41,0.99002,0.33,1.2,103,0.27,0.45,12.4,0.05,6
0,8,True,3,41,0.99002,0.33,1.2,103,0.27,0.45,12.4,0.05,6
0,6.5,False,3.14,49,0.9946,0.22,4.8,142,0.41,0.62,9.2,0.052,5
0,6.2,False,3.16,34,0.99429,0.23,3.3,113,0.31,0.48,8.4,0.052,5
0,6.7,True,3.14,24,0.9909,0.25,2.5,84,0.37,0.36,11.7,0.028,6
0,6.6,True,2.96,41,0.99294,0.5,8.7,191,0.21,0.56,11,0.036,6
0,7.5,True,2.97,36,0.99044,0.31,1.6,109,0.26,0.43,11.9,0.032,6
0,7.5,True,3.2,46,0.98958,0.28,4,100,0.34,0.5,13.2,0.028,7
0,6.7,True,3.14,24,0.9909,0.25,2.5,84,0.37,0.36,11.7,0.028,6
0,6.4,False,3.26,36,0.9986,0.23,16.2,176,0.32,0.54,9.1,0.055,5
0,6.7,True,3.34,20,0.99262,0.32,9,109,0.24,0.35,12.6,0.023,6
0,6.4,False,3.26,36,0.9986,0.23,16.2,176,0.32,0.54,9.1,0.055,5
0,7.1,True,3.17,23,0.99212,0.79,1.4,90,0.39,0.46,10.5,0.194,6
0,8.2,False,3.23,18,0.99628,0.43,7,87,0.31,0.64,10.6,0.047,5
0,6.7,True,3.34,20,0.99262,0.32,9,109,0.24,0.35,12.6,0.023,6
0,5.9,True,3.41,32,0.98913,0.29,3.1,123,0.17,0.33,13.7,0.03,7
0,5.9,True,3.36,38,0.99021,0.23,1.5,93,0.2,0.49,12,0.037,6
0,6.6,True,3.4,26,0.99198,0.26,4.6,120,0.32,0.73,12.5,0.031,7
0,5.9,True,3.55,40,0.99226,0.27,4.8,110,0.12,0.68,12.1,0.03,6
0,5.9,True,3.21,68,0.99159,0.29,4.6,137,0.18,0.38,11.3,0.032,6
0,5.9,True,3.36,38,0.99021,0.23,1.5,93,0.2,0.49,12,0.037,6
0,5.4,True,3.46,28,0.99224,0.27,2.7,104,0.17,0.55,10.3,0.049,6
0,6.1,True,3.27,47,0.99068,0.3,6.3,136,0.21,0.31,12.7,0.039,6
0,7.3,False,3.12,52,0.99587,0.26,7.2,207,0.25,0.37,9.2,0.048,5
0,7.3,False,3.12,52,0.99587,0.26,7.2,207,0.25,0.37,9.2,0.048,5
0,6.2,True,3.1,108,0.99728,0.3,12.4,152,0.22,0.47,9.5,0.054,6
0,6.5,True,3.16,98,0.99364,0.19,6.6,175,0.27,0.34,10.1,0.045,6
0,6.5,True,3.16,98,0.99364,0.19,6.6,175,0.27,0.34,10.1,0.045,6
0,6.6,True,3.25,17,0.99018,0.22,4,98,0.39,0.53,13,0.038,7
0,6,True,3.24,41,0.98968,0.38,4.8,101,0.31,0.56,13.1,0.04,6
0,8.4,True,3.1,59,0.99178,0.32,1.3,113,0.23,0.55,11,0.048,6
0,7.3,False,3.12,52,0.99587,0.26,7.2,207,0.25,0.37,9.2,0.048,5
0,6,True,3.08,112,0.9961,0.25,11.1,177,0.22,0.36,9.4,0.056,6
0,6.2,True,3.1,108,0.99728,0.3,12.4,152,0.22,0.47,9.5,0.054,6
0,6.1,True,3.16,74,0.99534,0.27,9.8,134,0.23,0.4,10.2,0.055,6
0,6.5,True,3.16,98,0.99364,0.19,6.6,175,0.27,0.34,10.1,0.045,6
0,7.3,False,3.06,63,0.99864,0.54,13.3,193,0.36,0.49,8.6,0.054,4
0,7.6,False,2.91,58,0.99776,0.51,11.7,181,0.37,0.51,9,0.094,5
0,6.7,False,3.13,50,0.99545,0.51,8,194,0.26,0.5,9.6,0.062,5
0,7.4,True,3.29,45,0.99299,0.27,1.6,98,0.22,0.44,9.9,0.057,7
0,6.1,False,3.2,54,0.99665,0.28,16.55,135,0.22,0.38,10.5,0.059,5
0,7.1,False,3.15,20,0.99069,0.31,1.5,98,0.28,0.5,11.4,0.053,5
0,6.5,False,3.18,58,0.99692,0.31,10.2,170,0.35,0.49,9.4,0.069,5
0,6.8,False,3.12,25,0.99324,0.2,6.6,65,0.73,0.28,11.1,0.054,4
0,6,True,3.1,42,0.99896,0.24,17.8,111,0.28,0.45,8.9,0.047,6
0,6,True,3.1,42,0.99896,0.24,17.8,111,0.28,0.45,8.9,0.047,6
0,7.1,False,3.15,28,0.99226,0.37,1.5,129,0.2,0.52,10.8,0.049,5
0,6.8,True,3.06,34,0.99226,0.31,7.4,143,0.33,0.55,12.2,0.045,6
0,6,True,3.1,42,0.99896,0.24,17.8,111,0.28,0.45,8.9,0.047,6
0,7.2,True,3.13,21,0.99076,0.36,2,63,0.24,0.63,12.5,0.029,6
0,6.8,True,3.06,34,0.99226,0.31,7.4,143,0.33,0.55,12.2,0.045,6
0,7.2,True,3.13,21,0.99076,0.36,2,63,0.24,0.63,12.5,0.029,6
0,6,True,3.1,42,0.99896,0.24,17.8,111,0.28,0.45,8.9,0.047,6
0,6.2,True,3.16,43,0.9951,0.26,12.1,127,0.27,0.37,10.8,0.046,6
0,6.4,True,2.99,28,0.99234,0.26,8.2,98,0.38,0.31,11.4,0.043,6
0,7.1,False,3.15,28,0.99226,0.37,1.5,129,0.2,0.52,10.8,0.049,5
0,6,False,3.18,47,0.99368,0.3,8.7,127,0.21,0.39,10.6,0.036,5
0,7,False,3.01,17,0.9937,0.1,3.5,63,0.34,0.39,9.2,0.044,5
0,5.9,True,3.24,21,0.99151,0.16,6.4,134,0.435,0.46,12.2,0.031,6
0,7,True,3.26,17,0.99021,0.33,2.1,76,0.25,0.45,12.3,0.021,6
0,6.7,True,3.23,40,0.99479,0.29,7.7,179,0.26,0.56,10.4,0.038,6
0,7,True,2.99,72,0.9954,0.3,12.3,172,0.24,0.57,10.4,0.035,6
0,8.5,True,3.07,54,0.99176,0.34,1.3,110,0.23,0.55,11,0.035,7
0,6,False,3.18,47,0.99368,0.3,8.7,127,0.21,0.39,10.6,0.036,5
0,7,False,3.01,17,0.9937,0.1,3.5,63,0.34,0.39,9.2,0.044,5
0,4.8,False,3.32,4,0.99246,0.12,1.1,10,0.65,0.36,13.5,0.013,4
0,6.1,True,2.95,12,0.9908,0.38,2.8,65,0.22,0.64,11.4,0.144,6
0,5.8,True,3.1,26,0.98994,0.26,3.5,69,0.27,0.38,11.5,0.071,6
0,5,True,3.21,33,0.98746,0.18,1.9,106,0.455,0.83,14,0.036,7
0,6.5,True,3.25,34,0.99028,0.3,3.8,88,0.33,0.63,12.5,0.036,7
0,6.5,True,3.25,34,0.99028,0.3,3.8,88,0.33,0.63,12.5,0.036,7
0,6.7,True,3.09,30,0.98867,0.3,2.4,83,0.31,0.36,12.8,0.038,7
0,6.2,True,3.23,45,0.99174,0.24,4.8,138,0.39,0.43,11.2,0.037,7
0,6.2,True,3.23,45,0.99174,0.24,4.8,138,0.39,0.43,11.2,0.037,7
0,7.1,True,3.17,49,0.99021,0.3,6.2,139,0.37,0.27,13.6,0.04,6
0,7.2,True,2.93,70,0.99304,0.82,1.3,109,0.23,0.42,9.2,0.149,6
0,6.5,True,3.25,34,0.99028,0.3,3.8,88,0.33,0.63,12.5,0.036,7
0,7.2,True,3.17,24,0.99154,0.32,1.5,105,0.25,0.48,11.1,0.054,6
0,6.2,True,3.23,45,0.99174,0.24,4.8,138,0.39,0.43,11.2,0.037,7
0,4.7,True,3.21,33,0.98746,0.18,1.9,106,0.455,0.83,14,0.036,7
0,7.1,True,3.17,49,0.99021,0.3,6.2,139,0.37,0.27,13.6,0.04,6
0,6.2,False,3.18,49,0.9956,0.51,7.9,206,0.28,0.52,9.4,0.056,5
0,6.4,True,3.12,31,0.98779,0.28,1.6,113,0.35,0.4,14.2,0.037,7
0,6.6,True,3,28,0.98836,0.28,1.4,107,0.31,0.4,13.2,0.035,6
0,7.4,True,3.04,24,0.99138,0.37,2.6,132,0.25,0.53,11.2,0.05,6
0,7.3,False,3.14,46,0.99751,0.34,14.8,173,0.36,0.57,10.2,0.057,5
0,6.7,True,3.09,30,0.98867,0.3,2.4,83,0.31,0.36,12.8,0.038,7
0,8.6,False,2.95,16,0.99249,0.3,0.9,109,0.31,0.39,10.1,0.045,5
0,8.6,False,2.95,16,0.99249,0.3,0.9,109,0.31,0.39,10.1,0.045,5
0,8.6,False,2.83,38,0.99239,0.33,1.2,95,0.22,0.31,10.3,0.031,5
0,6.9,True,3.19,30,0.99512,0.29,9.9,91,0.14,0.33,9.9,0.056,6
0,6.5,False,3.15,17,0.99098,0.31,3.9,106,0.22,0.31,11.5,0.046,5
0,6.6,False,3.18,27,0.99872,0.47,15.6,173,0.32,0.56,9,0.063,5
0,6.6,False,3.18,27,0.99872,0.47,15.6,173,0.32,0.56,9,0.063,5
0,6.1,True,3.03,25,0.98894,0.26,1.5,101,0.28,0.41,12.1,0.03,6
0,6.2,True,3.14,28,0.988245,0.28,1.6,106,0.3,0.41,13.3,0.036,6
0,6.9,True,3.22,43,0.99326,0.28,7.8,116,0.22,0.6,11.5,0.05,8
0,8.7,False,2.96,28,0.99328,0.21,5.6,67,0.31,0.52,11,0.039,4
0,7.3,True,3.28,26,0.99222,0.3,1.3,84,0.27,0.53,10.7,0.04,6
0,7,False,3.08,50,0.99898,0.2,16.7,184,0.46,0.56,9.4,0.046,5
0,5.7,True,3.44,16,0.99486,0.25,7.95,108,0.23,0.61,10.3,0.042,6
0,6.5,False,3.17,51.5,0.99528,0.36,6.7,151,0.36,0.42,9.3,0.185,5
0,8.2,True,2.88,41,0.99062,0.38,1.1,92,0.18,0.6,12,0.04,6
0,6.2,True,3.21,47,0.99282,0.32,6.3,159,0.27,0.6,11,0.048,6
0,6.9,False,3.16,36,0.996,0.37,8.9,148,0.4,0.5,9.3,0.053,5
0,4.9,False,3.24,32,0.99138,0.34,1,143,0.345,0.4,10.1,0.068,5
0,7.2,True,3.18,26,0.99166,0.39,1.5,106,0.23,0.47,11.1,0.053,6
0,6.4,True,2.99,26,0.99408,0.15,6.6,113,0.2,0.58,9.9,0.046,6
0,6.1,True,3.22,47,0.99281,0.32,6.2,161,0.27,0.6,11,0.048,6
0,6.2,True,3.21,47,0.99282,0.32,6.3,159,0.27,0.6,11,0.048,6
0,6,True,3.32,31,0.98964,0.33,2.1,127,0.3,0.42,12.5,0.042,6
0,6.1,True,3.31,41,0.98952,0.32,2.2,142,0.3,0.44,12.7,0.042,7
0,5.7,False,3.32,26,0.99469,0.3,5.4,105,0.14,0.45,9.3,0.045,5
0,6.9,False,3.16,36,0.996,0.37,8.9,148,0.4,0.5,9.3,0.053,5
0,4.9,False,3.24,32,0.99138,0.34,1,143,0.345,0.4,10.1,0.068,5
0,6.3,False,3.14,36,0.9991,0.2,17.9,161,0.33,0.51,8.8,0.066,5
0,7,True,2.88,34,0.99047,0.3,2.6,90,0.16,0.47,11.2,0.043,6
0,8.4,True,3.13,45,0.99178,0.3,1.3,122,0.22,0.54,10.8,0.038,7
